,date,sentiment
256,2012-05-21,0.002032520325203252
257,2012-05-22,-0.0018433179723502304
258,2012-05-23,0.002415458937198068
259,2012-05-24,0.017857142857142856
260,2012-05-25,-0.06477272727272727
261,2012-05-26,0.021875
262,2012-05-27,0.05
263,2012-05-28,0.010416666666666666
264,2012-05-29,0.025
265,2012-05-30,0.001727272727272735
266,2012-05-31,0.0
267,2012-06-01,0.06136363636363637
268,2012-06-02,-0.07777777777777777
269,2012-06-03,-0.006628787878787879
270,2012-06-04,0.017499999999999998
271,2012-06-05,0.023809523809523808
272,2012-06-06,-0.02368421052631579
273,2012-06-07,0.08055555555555555
274,2012-06-08,0.010937500000000001
275,2012-06-09,0.013333333333333334
276,2012-06-10,-0.02727272727272727
277,2012-06-11,0.11499999999999999
278,2012-06-12,0.002054195804195804
279,2012-06-13,-0.04947916666666666
280,2012-06-14,0.018181818181818184
281,2012-06-15,0.01206896551724138
282,2012-06-16,-0.009375
283,2012-06-17,0.03700657894736842
284,2012-06-18,0.03888888888888889
285,2012-06-19,0.07261904761904761
286,2012-06-20,-0.0027777777777777796
287,2012-06-21,0.0025252525252525246
288,2012-06-22,0.0
289,2012-06-23,0.0006944444444444437
290,2012-06-24,0.03636363636363637
291,2012-06-25,-0.0007575757575757576
292,2012-06-26,0.050590277777777776
293,2012-06-27,-0.005555555555555557
294,2012-06-28,-0.05263157894736842
295,2012-06-29,0.075
296,2012-06-30,0.015016233766233766
297,2012-07-01,0.013793103448275864
298,2012-07-02,0.0017957351290684624
299,2012-07-03,0.021944444444444447
300,2012-07-04,0.06326530612244897
301,2012-07-05,0.006242424242424243
302,2012-07-06,0.0058941058941058945
303,2012-07-07,0.013888888888888888
304,2012-07-08,0.0
305,2012-07-09,0.02171717171717172
306,2012-07-10,0.03571428571428571
307,2012-07-11,0.04615384615384615
308,2012-07-12,0.0
309,2012-07-13,0.006611570247933885
310,2012-07-14,0.0
311,2012-07-15,0.0
312,2012-07-16,0.019523809523809523
313,2012-07-17,0.012857142857142862
314,2012-07-18,0.0234375
315,2012-07-19,0.008522727272727272
316,2012-07-20,-0.0018867924528301887
317,2012-07-21,-0.0017241379310344823
318,2012-07-22,0.0039275240888144115
319,2012-07-23,0.0
320,2012-07-24,0.011764705882352941
321,2012-07-25,0.03134920634920635
322,2012-07-26,0.03768115942028986
323,2012-07-27,0.0007575757575757576
324,2012-07-28,0.0
325,2012-07-29,0.027500000000000004
326,2012-07-30,0.06284271284271284
327,2012-07-31,0.030000000000000006
328,2012-08-01,0.05972222222222222
329,2012-08-02,0.025524475524475523
330,2012-08-03,0.002622377622377622
331,2012-08-04,0.020535714285714286
332,2012-08-05,0.00512820512820513
333,2012-08-06,0.005485232067510548
334,2012-08-07,0.025
335,2012-08-08,-0.022222222222222223
336,2012-08-09,0.021052631578947368
337,2012-08-10,0.0322
338,2012-08-11,0.0
339,2012-08-12,-0.022222222222222223
340,2012-08-13,0.03333333333333333
341,2012-08-14,0.001834130781499202
342,2012-08-15,-0.0053030303030303025
343,2012-08-16,0.09166666666666667
344,2012-08-17,-0.021969696969696972
345,2012-08-18,0.047058823529411764
346,2012-08-19,0.0032258064516129032
347,2012-08-20,0.01904761904761905
348,2012-08-21,0.0
349,2012-08-22,0.0
350,2012-08-23,0.04136904761904762
351,2012-08-24,0.019354838709677424
352,2012-08-25,0.0
353,2012-08-26,0.05665584415584416
354,2012-08-27,0.028571428571428574
355,2012-08-28,0.0
356,2012-08-29,0.057692307692307696
357,2012-08-30,0.0
358,2012-08-31,-0.0014367816091954023
359,2012-09-01,-0.005426356589147286
360,2012-09-02,-0.006349206349206349
361,2012-09-03,0.005244755244755244
362,2012-09-04,0.0
363,2012-09-05,0.008403361344537815
364,2012-09-06,0.0
365,2012-09-07,0.0013736263736263735
366,2012-09-08,0.006145833333333334
367,2012-09-09,0.0
368,2012-09-10,0.0
369,2012-09-11,0.002978056426332288
370,2012-09-12,0.0
371,2012-09-13,0.0064453125
372,2012-09-14,0.0
373,2012-09-15,-0.005734767025089606
374,2012-09-16,0.030555555555555558
375,2012-09-17,0.025
376,2012-09-18,0.0
377,2012-09-19,0.0
378,2012-09-20,0.0
379,2012-09-21,0.01875
380,2012-09-22,0.002164502164502164
381,2012-09-23,-0.04666666666666666
382,2012-09-24,0.0
383,2012-09-25,0.018181818181818184
384,2012-09-26,0.015555555555555553
385,2012-09-27,0.0
386,2012-09-28,0.04875
387,2012-09-29,-0.005555555555555556
388,2012-09-30,0.0
389,2012-10-01,-0.016666666666666666
390,2012-10-02,0.0
391,2012-10-03,0.017391304347826087
392,2012-10-04,0.024411764705882355
393,2012-10-05,0.0
394,2012-10-06,0.03076923076923077
395,2012-10-07,0.0
396,2012-10-08,0.0375
397,2012-10-09,0.0
398,2012-10-10,-0.025833333333333333
399,2012-10-11,0.010980392156862745
400,2012-10-12,0.03571428571428571
401,2012-10-13,0.041666666666666664
402,2012-10-14,0.015384615384615385
403,2012-10-15,0.01277056277056277
404,2012-10-16,0.0
405,2012-10-17,0.007291666666666666
406,2012-10-18,0.04734848484848484
407,2012-10-19,0.0
408,2012-10-20,0.0
409,2012-10-21,-0.006966726084373144
410,2012-10-22,0.011764705882352941
411,2012-10-23,0.0037037037037037043
412,2012-10-24,-0.00047619047619047527
413,2012-10-25,0.01282051282051282
414,2012-10-26,0.06458333333333334
415,2012-10-27,-0.018518518518518517
416,2012-10-28,0.0
417,2012-10-29,0.06477272727272727
418,2012-10-30,0.0
419,2012-10-31,0.007272727272727273
420,2012-11-01,0.0
421,2012-11-02,0.0
422,2012-11-03,0.0
423,2012-11-04,-0.026315789473684202
424,2012-11-05,0.0
425,2012-11-06,0.0125
426,2012-11-07,0.014583333333333335
427,2012-11-08,0.030769230769230767
428,2012-11-09,0.0
429,2012-11-10,-0.01875
430,2012-11-11,0.018181818181818184
431,2012-11-12,0.0
432,2012-11-13,-0.012745098039215686
433,2012-11-14,0.0
434,2012-11-15,0.013888888888888888
435,2012-11-16,0.07826086956521738
436,2012-11-17,0.08593073593073594
437,2012-11-18,0.05333333333333334
438,2012-11-19,0.09999999999999999
439,2012-11-20,0.15000000000000008
440,2012-11-21,0.060714285714285714
441,2012-11-22,0.056249999999999994
442,2012-11-23,0.07314814814814814
443,2012-11-24,0.05952380952380952
444,2012-11-25,0.05555555555555555
445,2012-11-26,0.06666666666666667
446,2012-11-27,0.10000000000000003
447,2012-11-28,0.08480282738095238
448,2012-11-29,0.0876352813852814
449,2012-11-30,0.06935483870967742
450,2012-12-01,0.08545454545454545
451,2012-12-02,0.12348484848484852
452,2012-12-03,0.12000000000000002
453,2012-12-04,0.1499090909090909
454,2012-12-05,0.14208333333333334
455,2012-12-06,0.08761261261261262
456,2012-12-07,0.08571428571428572
457,2012-12-08,0.11862745098039215
458,2012-12-09,0.1375
459,2012-12-10,0.2588118022328549
460,2012-12-11,0.1703125000000001
461,2012-12-12,0.14384920634920642
462,2012-12-13,0.16612903225806458
463,2012-12-14,0.13676470588235295
464,2012-12-15,0.15238095238095242
465,2012-12-16,0.15384615384615388
466,2012-12-17,0.09782608695652174
467,2012-12-18,0.15
468,2012-12-19,0.13749999999999998
469,2012-12-20,0.11999999999999998
470,2012-12-21,0.11590909090909092
471,2012-12-22,0.17048260381593716
472,2012-12-23,0.17011494252873563
473,2012-12-24,0.07999999999999999
474,2012-12-25,0.06999999999999999
475,2012-12-26,0.09679144385026738
476,2012-12-27,0.12864583333333335
477,2012-12-28,0.1483516483516484
478,2012-12-29,0.12105263157894736
479,2012-12-30,0.15999999999999998
480,2012-12-31,0.14285714285714285
481,2013-01-01,0.08051948051948052
482,2013-01-02,0.09318181818181817
483,2013-01-03,0.15000000000000002
484,2013-01-04,0.11124716553287986
485,2013-01-05,0.14768518518518522
486,2013-01-06,0.14
487,2013-01-07,0.12610722610722613
